algo,gen,pad,model,k,trial,n,omega,colours_used,ratio,omega_base,colours_original,leaks
first_fit,random_clustered,none,strong,0,37,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,38,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,39,1000,11,12,1.090909,11,12,0
first_fit,random_clustered,none,strong,0,40,1000,11,12,1.090909,11,12,0
first_fit,random_clustered,none,strong,0,41,1000,10,10,1.000000,10,10,0
first_fit,random_clustered,none,strong,0,42,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,43,1000,10,10,1.000000,10,10,0
first_fit,random_clustered,none,strong,0,44,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,45,1000,10,10,1.000000,10,10,0
first_fit,random_clustered,none,strong,0,46,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,47,1000,10,11,1.100000,10,11,0
first_fit,random_clustered,none,strong,0,48,1000,10,10,1.000000,10,10,0
first_fit,random_clustered,none,strong,0,49,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,50,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,51,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,52,1000,10,10,1.000000,10,10,0
first_fit,random_clustered,none,strong,0,53,1000,12,12,1.000000,12,12,0
first_fit,random_clustered,none,strong,0,54,1000,10,10,1.000000,10,10,0
first_fit,random_clustered,none,strong,0,55,1000,12,12,1.000000,12,12,0
first_fit,random_clustered,none,strong,0,56,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,57,1000,11,12,1.090909,11,12,0
first_fit,random_clustered,none,strong,0,58,1000,9,11,1.222222,9,11,0
first_fit,random_clustered,none,strong,0,59,1000,9,10,1.111111,9,10,0
first_fit,random_clustered,none,strong,0,60,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,61,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,62,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,63,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,64,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,65,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,66,1000,12,13,1.083333,12,13,0
first_fit,random_clustered,none,strong,0,67,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,68,1000,10,11,1.100000,10,11,0
first_fit,random_clustered,none,strong,0,69,1000,13,14,1.076923,13,14,0
first_fit,random_clustered,none,strong,0,70,1000,12,12,1.000000,12,12,0
first_fit,random_clustered,none,strong,0,71,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,72,1000,12,12,1.000000,12,12,0
first_fit,random_clustered,none,strong,0,73,1000,12,12,1.000000,12,12,0
first_fit,random_clustered,none,strong,0,74,1000,12,12,1.000000,12,12,0
first_fit,random_clustered,none,strong,0,75,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,76,1000,17,17,1.000000,17,17,0
first_fit,random_clustered,none,strong,0,77,1000,10,10,1.000000,10,10,0
first_fit,random_clustered,none,strong,0,78,1000,9,10,1.111111,9,10,0
first_fit,random_clustered,none,strong,0,79,1000,13,13,1.000000,13,13,0
first_fit,random_clustered,none,strong,0,80,1000,10,10,1.000000,10,10,0
first_fit,random_clustered,none,strong,0,81,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,82,1000,13,13,1.000000,13,13,0
first_fit,random_clustered,none,strong,0,83,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,84,1000,13,13,1.000000,13,13,0
first_fit,random_clustered,none,strong,0,85,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,86,1000,10,10,1.000000,10,10,0
first_fit,random_clustered,none,strong,0,87,1000,12,12,1.000000,12,12,0
first_fit,random_clustered,none,strong,0,88,1000,10,10,1.000000,10,10,0
first_fit,random_clustered,none,strong,0,89,1000,12,13,1.083333,12,13,0
first_fit,random_clustered,none,strong,0,90,1000,10,11,1.100000,10,11,0
first_fit,random_clustered,none,strong,0,91,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,92,1000,11,11,1.000000,11,11,0
first_fit,random_clustered,none,strong,0,93,1000,10,10,1.000000,10,10,0
first_fit,random_clustered,none,strong,0,94,1000,10,11,1.100000,10,11,0
first_fit,random_clustered,none,strong,0,95,1000,11,12,1.090909,11,12,0
first_fit,random_clustered,none,strong,0,96,1000,13,13,1.000000,13,13,0
first_fit,random_clustered,none,strong,0,97,1000,11,12,1.090909,11,12,0
first_fit,random_clustered,none,strong,0,98,1000,10,10,1.000000,10,10,0
first_fit,random_clustered,none,strong,0,99,1000,12,12,1.000000,12,12,0
